0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,4,0,0,0,3,0,0
0,26,0,9,0,0,0,0
0,31,0,15,0,0,0,0
0,0,0,0,0,3,0,0
0,5,0,9,0,3,0,0
0,34,0,31,0,0,0,0
0,41,0,31,0,9,0,0
0,0,0,0,0,3,0,0
0,0,0,6,0,2,0,0
0,14,0,21,0,0,0,0
0,16,0,17,0,10,0,0
