0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,4,0,0,0,1,0,0
0,7,0,0,0,0,0,0
0,7,0,0,0,0,0,0
0,3,0,0,0,0,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,2,0,0,0,1,0,0
0,12,0,3,0,0,0,0
0,22,0,5,0,0,0,0
0,24,0,6,0,0,0,0
0,12,0,1,0,0,0,0
0,3,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,2,0,1,0,0,0,0
0,16,0,15,0,0,0,0
0,32,0,22,0,0,0,0
0,36,0,21,0,0,0,0
0,21,0,8,0,10,0,0
0,5,0,3,0,10,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,0,0,4,0,0,0,0
0,11,0,22,0,0,0,0
0,27,0,29,0,0,0,0
0,32,0,27,0,0,0,0
0,21,0,9,0,18,0,0
0,5,0,2,0,15,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,2,0,14,0,0,0,0
0,12,0,20,0,0,0,0
0,16,0,17,0,3,0,0
0,11,0,4,0,17,0,0
0,2,0,0,0,11,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0
0,0,0,2,0,0,0,0
0,2,0,5,0,0,0,0
0,5,0,2,0,1,0,0
0,3,0,0,0,7,0,0
0,0,0,0,0,5,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
