0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,5,0,5,0,0,0,0
0,20,0,16,0,0,0,0
0,31,0,22,0,0,0,0
0,23,0,9,0,9,0,0
0,7,0,4,0,13,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,9,0,0,0,0
0,10,0,22,0,0,0,0
0,19,0,26,0,0,0,0
0,17,0,9,0,20,0,0
0,4,0,1,0,17,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,3,0,0,0,0
0,3,0,8,0,0,0,0
0,7,0,8,0,0,0,0
0,7,0,0,0,9,0,0
0,2,0,0,0,8,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0
